국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
,,,,,,,,,,,,,,,
,,,,,Vlog • 강원도 여행 브이로그 🇰🇷 속초 양양 강릉 레츠고 | 이틀 만에 맛집 뿌시기 | 양양 오션뷰 숙소 🌊,,,,,,,,,,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,녹아,https://place.map.kakao.com/598623218,경북 경주시 황남동 239-9,35.83607357219580,129.2117702456680,음식점 > 카페,1,2,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,경주아이,https://place.map.kakao.com/1967288743,경북 경주시 황남동 297-1,35.83643466253260,129.21011823233800,"가정,생활 > 패션 > 패션잡화점",1,3,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,어서어서,https://place.map.kakao.com/563051501,경북 경주시 황남동 278-1,35.837709711864900,129.20962467411200,"문화,예술 > 도서 > 서점",1,4,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,히피몬드,https://place.map.kakao.com/1433984006,경북 경주시 황남동 293,35.83680993943790,129.20955544929500,"가정,생활 > 문구,사무용품",1,5,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,대릉원,https://place.map.kakao.com/8288444,경북 경주시 황남동 31-1,35.83819105876200,129.21333399231400,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",1,6,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,첨성대,https://place.map.kakao.com/8089382,경북 경주시 인왕동 839-1,35.83471481233600,129.21900018259600,"여행 > 관광,명소 > 문화유적",1,7,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,월정교,https://place.map.kakao.com/1839209698,경북 경주시 교동 274,35.82929954620110,129.21812129691900,"여행 > 관광,명소 > 문화유적",1,8,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,올바릇식당,https://place.map.kakao.com/1773746226,경북 경주시 신평동 611-12,35.84727436246920,129.2801485889640,"음식점 > 한식 > 해물,생선 > 조개",1,9,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,아덴,https://place.map.kakao.com/425270187,경북 경주시 신평동 719-143,35.84313285674400,129.28367743254500,음식점 > 카페 > 테마카페 > 디저트카페,1,10,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,뚱보 할매 김밥,https://place.map.kakao.com/24199598,경남 통영시 중앙동 129-3,34.84386747160770,128.42367762563000,음식점 > 분식,2,1,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,통영 중앙 전통 시장,https://place.map.kakao.com/18468572,경남 통영시 중앙동 38-5,34.845218185117300,128.42447710416800,"가정,생활 > 시장",2,2,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,통영 거북선 꿀빵,https://place.map.kakao.com/15835612,경남 통영시 동호동 160-5,34.84485691778770,128.4259249061570,"음식점 > 간식 > 제과,베이커리",2,3,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,카페 아르세,https://place.map.kakao.com/179984071,경남 통영시 광도면 덕포리 739-1,34.9110253828187,128.417286721507,음식점 > 카페,2,4,
대한민국,경상,경주,연수연,"2박 3일 경주 & 통영 국내여행 브이로그 | 5월의 경주는 사랑입니다..♥ | 맛집, 카페 탐방 | Korea Travel Vlog",https://www.youtube.com/watch?v=ht7c6zIO-8A,2024-05-19,미진 삼겹살,https://place.map.kakao.com/759367750,대구 중구 삼덕동2가 28-2,35.86682141148040,128.6014657312540,"음식점 > 한식 > 육류,고기 > 삼겹살",3,1,
