국가,도,시,유튜브 채널명,영상 제목,영상 링크,업로드일,장소 이름,맵 링크,주소,위도,경도,카테고리,여행 일차,방문 순서,타임라인
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,말젯문,https://place.map.kakao.com/988891010,제주특별자치도 제주시 구좌읍 한동리 10-38,33.53842048846560,126.83523095335400,음식점 > 한식,2,1,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,아베베 비킬라 베이커리,https://place.map.kakao.com/1431802252,제주특별자치도 제주시 구좌읍 행원리 581,33.55708290398770,126.80965216190900,"음식점 > 간식 > 제과,베이커리",2,2,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,카페 구할구,https://place.map.kakao.com/1458132488,제주특별자치도 제주시 구좌읍 월정리 514,33.5545442612191,126.795120410883,음식점 > 카페,2,3,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,제동목장입구,https://place.map.kakao.com/8518206,제주특별자치도 제주시 조천읍 교래리,33.4249033857882,126.675463873816,"교통,수송 > 도로시설 > 교차로",2,4,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,시시소소,https://place.map.kakao.com/403588773,제주특별자치도 제주시 구좌읍 송당리 1352-2,33.4721080160934,126.78280286128,음식점 > 카페 > 테마카페 > 디저트카페,2,5,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,소금바치 순이네,https://place.map.kakao.com/26915572,제주특별자치도 제주시 구좌읍 종달리 42-5,33.50365240929030,126.91263326000900,"음식점 > 한식 > 해물,생선",2,6,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,서우봉 동굴,https://place.map.kakao.com/1586310652,제주특별자치도 제주시 조천읍 함덕리 169-1,33.5460519275995,126.677356843582,"여행 > 관광,명소 > 동굴",3,1,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,함덕해수욕장,https://place.map.kakao.com/8148451,제주특별자치도 제주시 조천읍 함덕리 1004-10,33.5430615661113,126.669238934013,"여행 > 관광,명소 > 해수욕장,해변",3,2,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,황해식당 제주공항 갈치,https://place.map.kakao.com/1995242586,제주특별자치도 제주시 이호이동 174-2,33.4938146189129,126.46717022959700,"음식점 > 한식 > 해물,생선",3,3,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,빵귿,https://place.map.kakao.com/1383801809,제주특별자치도 제주시 이도이동 2026-18,33.4870856032914,126.535150477776,"음식점 > 간식 > 제과,베이커리",3,4,0:00
대한민국,제주,제주,율모조모,2박 3일 제주 동쪽 여행 브이로그🌊 비오는 제주에서 기깔나게 먹고 즐긴 코스 대공개🌟 인생 잠봉뵈르 발견•산지직송 제주 맛집•흐려서 더 예쁜 포토스팟,https://youtu.be/dLC8P7bhzGI?si=58Qsg4bHaWgfukCE,2025-03-24,진진제과,https://place.map.kakao.com/326808117,제주특별자치도 제주시 아라이동 3001-2,33.49373548939570,126.54209974081300,"음식점 > 간식 > 제과,베이커리",3,5,0:00
,,,,,,,,,,,,,,,
,,,,,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,,,,,,,,,,
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,라한호텔 전주,https://place.map.kakao.com/1627212089,전북특별자치도 전주시 완산구 풍남동3가 26-5,35.8170322746997,127.154066212477,여행 > 숙박 > 호텔,1,1,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,전주산책,https://place.map.kakao.com/831049405,전북특별자치도 전주시 완산구 풍남동3가 26-5,35.8170439938905,127.154064022034,음식점 > 카페 > 테마카페 > 북카페,1,2,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,길거리야,https://place.map.kakao.com/10205560,전북특별자치도 전주시 완산구 효자동3가 1173-1,35.817372098308100,127.09013277057300,"음식점 > 간식 > 제과,베이커리",1,3,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,교동육전,https://place.map.kakao.com/1995219127,전북특별자치도 전주시 완산구 교동 70-6,35.81441222203480,127.152011901863,"음식점 > 한식 > 육류,고기",1,4,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,다우랑,https://place.map.kakao.com/882717163,전북특별자치도 전주시 완산구 교동 269-2,35.814206204402,127.151002378351,음식점 > 분식,1,5,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,달당,https://place.map.kakao.com/624750936,전북특별자치도 전주시 완산구 교동 68-1,35.8144220383214,127.152799752907,"음식점 > 간식 > 떡,한과",1,6,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,포토이즘포토이즘박스 한옥마을점,https://place.map.kakao.com/844600613,전북특별자치도 전주시 완산구 교동 67-2,35.8145644821614,127.152764617563,"문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 포토이즘박스",1,7,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,교동 석갈비,https://place.map.kakao.com/17465276,전북특별자치도 전주시 완산구 풍남동3가 66-2,35.8147386678087,127.151862038665,"음식점 > 한식 > 육류,고기 > 갈비",2,1,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,전동성당,https://place.map.kakao.com/12760599,전북특별자치도 전주시 완산구 전동 200-1,35.8133287976839,127.149221479663,"문화,예술 > 종교 > 천주교 > 성당",2,2,0:00
대한민국,전북,전주,율모조모,장마 이슈로 먹기만 한 1박 2일 전주여행(시켜줘 명예푸파) | 전주 브이로그,https://www.youtube.com/watch?v=7VWXbKuoNp0,2024-07-30,더마시 랑게 전주한옥마을카페,https://place.map.kakao.com/379587767,전북특별자치도 전주시 완산구 전동 58-1,35.8151219566208,127.148776695874,음식점 > 카페,2,3,0:00
,,,,,,,,,,,,,,,
,,,,,동선 기깔나는 3박 4일 제주 여행🏝️ 제주에서 인생빵을 만나다..맛집&가성비 감성숙소 정보까지📝 | 제주 브이로그 EP.1,,,,,,,,,,
대한민국,제주,제주,율모조모,동선 기깔나는 3박 4일 제주 여행🏝️ 제주에서 인생빵을 만나다..맛집&가성비 감성숙소 정보까지📝 | 제주 브이로그 EP.1,https://youtu.be/8pql2pycybo?si=adWJirT6S5s1-eJ0,2024-10-16,베이커블,https://place.map.kakao.com/1896159548,제주특별자치도 제주시 노형동 3800-9,33.4804626140454,126.476824318655,"음식점 > 간식 > 제과,베이커리",1,1,0:00
대한민국,제주,제주,율모조모,동선 기깔나는 3박 4일 제주 여행🏝️ 제주에서 인생빵을 만나다..맛집&가성비 감성숙소 정보까지📝 | 제주 브이로그 EP.1,https://youtu.be/8pql2pycybo?si=adWJirT6S5s1-eJ0,2024-10-16,장인더제주점,https://place.map.kakao.com/333978208,제주특별자치도 제주시 용담일동 28,33.5131457368866,126.518289558962,음식점 > 카페,1,2,0:00
대한민국,제주,제주,율모조모,동선 기깔나는 3박 4일 제주 여행🏝️ 제주에서 인생빵을 만나다..맛집&가성비 감성숙소 정보까지📝 | 제주 브이로그 EP.1,https://youtu.be/8pql2pycybo?si=adWJirT6S5s1-eJ0,2024-10-16,아베베 베이커리,https://place.map.kakao.com/587249375,제주특별자치도 제주시 일도일동 1136-2,33.512655088399300,126.5287905775170,"음식점 > 간식 > 제과,베이커리",1,3,0:00
